IATA3,Name,City,Country,Elevation,Latitude,Longitude
WYS,Yellowstone Airport,West Yellowstone,United States,6649,44.68840027,-111.1179962
WZY,Paradise Island Seaplane Base,Nassau,Bahamas,0,25.0872,-77.3239
X06,Arcadia Municipal Airport,Arcadia,United States,63,27.1174,-81.5023
X07,Lake Wales Municipal Airport,Lake Wales,United States,127,27.8938056,-81.6203889
X10,Belle Glade State Municipal Airport,Belle Galdes,United States,14,26.419,-80.3965
X49,South Lakeland Airport,Lakeland,United States,110,27.9333581,-82.0439739
X50,Massey Ranch Airpark Airport,Edgewater,United States,10,28.5874,-80.5549
X51,Homestead General Aviation Airport,Homestead,United States,7,25.2995,-80.3325
XAC,Arcachon-La Teste-de-Buch Airport,Arcachon,France,49,44.596401,-1.11083
XAP,Serafin Enoss Bertaso Airport,Chapeco,Brazil,2146,-27.13419914,-52.65660095
XAU,Saúl Airport,Saul,French Guiana,656,3.61361,-53.204201
XBE,Bearskin Lake Airport,Bearskin Lake,Canada,800,53.96559906,-91.02719879
XBG,Bogande Airport,Bogande,Canada,531,48.329498,-70.995697
XBJ,Birjand Airport,Birjand,Iran,4952,32.89810181,59.26610184
XBK,Bourg-Ceyzériat Airport,Bourg,France,857,46.20090103,5.292029858
XCD,Chalon-Champforgeuil Airport,Chalon,France,623,46.8260994,4.817629814
XCH,Christmas Island Airport,Christmas Island,Christmas Island,916,-10.45059967,105.6900024
XCR,Châlons-Vatry Air Base,Chalons,France,587,48.77610016,4.184490204
XFL,Flagler County Airport,Flagler,United States,33,29.4673996,-81.20629883
XFN,Xiangyang Liuji Airport,Xiangfan,China,0,32.1506,112.291
XFW,Hamburg-Finkenwerder Airport,Hamburg,Germany,23,53.53527832,9.83555603
XGN,Xangongo Airport,Xangongo,Angola,3635,-16.7553997,14.96529961
XGR,Kangiqsualujjuaq (Georges River) Airport,Kangiqsualujjuaq,Canada,215,58.71139908,-65.99279785
XIC,Xichang Qingshan Airport,Xichang,China,5112,27.9890995,102.1839981
XIJ,Ahmed Al Jaber Air Base,Ahmed Al Jaber AB,Kuwait,409,28.93479919,47.79190063
XIL,Xilinhot Airport,Xilinhot,China,0,43.91559982,115.9639969
XIY,Xi'an Xianyang International Airport,Xi'an,China,1572,34.44710159,108.7519989
XKH,Xieng Khouang Airport,Phon Savan,Laos,3445,19.45000076,103.1579971
XKS,Kasabonika Airport,Kasabonika,Canada,672,53.52470016,-88.64279938
XLB,Lac Brochet Airport,Lac Brochet,Canada,1211,58.61750031,-101.4690018
XLS,Saint Louis Airport,St. Louis,Senegal,9,16.05080032,-16.46319962
XMC,Mallacoota Airport,Mallacoota,Australia,31,-37.59830093,149.7200012
XMH,Manihi Airport,Manihi,French Polynesia,14,-14.4368,-146.0700073
XMN,Xiamen Gaoqi International Airport,Xiamen,China,59,24.54400063,118.1279984
XMR,Cape Canaveral AFS Skid Strip,Cocoa Beach,United States,10,28.46759987,-80.56659698
XMS,Coronel E Carvajal Airport,Macas,Ecuador,3452,-2.299170017,-78.1207962
XMU,Moulins-Montbeugny Airport,Moulins,France,915,46.5345993,3.423719883
XMY,Yam Island Airport,Yam Island,Australia,0,-9.901109695,142.776001
XNA,Northwest Arkansas Regional Airport,Bentonville,United States,1287,36.281898,-94.306801
XNN,Xining Caojiabu Airport,Xining,China,7119,36.5275,102.042999
XOZ,Doha Free Zone Airport,Doha,Qatar,0,24.8333,50.9166
XPK,Pukatawagan Airport,Pukatawagan,Canada,958,55.74919891,-101.2659988
XPL,Coronel Enrique Soto Cano Air Base,Comayagua,Honduras,2061,14.3824,-87.621201
XPP,Poplar River Airport,Poplar River,Canada,728,52.99652588,-97.27419376
XQP,Quepos Managua Airport,Quepos,Costa Rica,85,9.443160057,-84.12979889
XQU,Qualicum Beach Airport,Qualicum Beach,Canada,191,49.337222,-124.393889
XRR,Ross River Airport,Ross River,Canada,2314,61.97060013,-132.4230042
XRY,Jerez Airport,Jerez,Spain,93,36.74459839,-6.060110092
XSB,Sir Bani Yas Airport,Sir Bani Yas Island,United Arab Emirates,25,24.283611,52.580278
XSC,South Caicos Airport,South Caicos,Turks and Caicos Islands,6,21.51569939,-71.52850342
XSI,South Indian Lake Airport,South Indian Lake,Canada,951,56.7928009,-98.90720367
XSP,Seletar Airport,Singapore,Singapore,36,1.416949987,103.8679962
XTG,Thargomindah Airport,Thargomindah,Australia,433,-27.9864006,143.8110046
XTL,Tadoule Lake Airport,Tadoule Lake,Canada,923,58.7061,-98.512199
XTO,Taroom Airport,Taroom,Australia,240,-25.80170059,149.8999939
XUZ,Xuzhou Guanyin Airport,Xuzhou,China,0,34.059056,117.555278
XVF,Villefranche-Tarare Airport,Vilefrance,France,1076,45.919983,4.634931
XXN,Riyadh Air Base,Riyadh,Saudi Arabia,2082,24.70980072,46.72520065
XYA,Yandina Airport,Yandina,Solomon Islands,60,-9.092816,159.21841
XYE,Ye Airport,Ye,Burma,30,15.30000019,97.86699677
Y51,Municipal Airport,Viroqua,United States,1292,43.5793603,-90.8964742
YAA,Anahim Lake Airport,Anahim Lake,Canada,3635,52.45249939,-125.3030014
YAB,Old Arctic Bay Airport,Arctic Bay,Canada,100,73.00589225,-85.0325489
YAC,Cat Lake Airport,Cat Lake,Canada,1344,51.72719955,-91.82440186
YAG,Fort Frances Municipal Airport,Fort Frances,Canada,1125,48.65420151,-93.43969727
YAH,La Grande-4 Airport,La Grande-4,Canada,1005,53.75469971,-73.6753006
YAK,Yakutat Airport,Yakutat,United States,33,59.50329971,-139.6600037
YAL,Alert Bay Airport,Alert Bay,Canada,240,50.5821991,-126.9160004
YAM,Sault Ste Marie Airport,Sault Sainte Marie,Canada,630,46.48500061,-84.50939941
YAO,Yaoundé Airport,Yaounde,Cameroon,2464,3.83604002,11.52350044
YAP,Yap International Airport,Yap,Micronesia,91,9.49891,138.082993
YAT,Attawapiskat Airport,Attawapiskat,Canada,31,52.92750168,-82.43190002
YAV,Winnipeg / St. Andrews Airport,Winnipeg,Canada,760,50.0564003,-97.03250122
YAW,Halifax / CFB Shearwater Heliport,Halifax,Canada,144,44.63970184,-63.49940109
YAX,Wapekeka Airport,Angling Lake,Canada,712,53.8492012,-89.57939911
YAY,St. Anthony Airport,St. Anthony,Canada,108,51.39189911,-56.08309937
YAZ,Tofino / Long Beach Airport,Tofino,Canada,80,49.079833,-125.775583
YBA,Banff Airport,Banff,Canada,4583,51.20734047,-115.5418611
YBB,Kugaaruk Airport,Pelly Bay,Canada,56,68.534401,-89.808098
YBC,Baie Comeau Airport,Baie Comeau,Canada,71,49.13249969,-68.20439911
YBE,Uranium City Airport,Uranium City,Canada,1044,59.56140137,-108.4810028
YBG,CFB Bagotville,Bagotville,Canada,522,48.33060074,-70.99639893
YBI,Black Tickle Airport,Black Tickle,Canada,57,53.4693985,-55.78499985
YBK,Baker Lake Airport,Baker Lake,Canada,59,64.29889679,-96.07779694
YBL,Campbell River Airport,Campbell River,Canada,346,49.95080185,-125.2710037
YBO,Bob Quinn Lake Airport,Bob Quinn Lake,Canada,2000,56.96670151,-130.25
YBP,Yibin Caiba Airport,Yibin,China,924,28.80055556,104.545
YBR,Brandon Municipal Airport,Brandon,Canada,1343,49.91,-99.951897
YBT,Brochet Airport,Brochet,Canada,1136,57.8894,-101.679001
YBU,Nipawin Airport,Nipawin,Canada,1220,53.33250046,-104.0080032
YBV,Berens River Airport,Berens River,Canada,728,52.358898,-97.018303
YBW,Bedwell Harbour Seaplane Base,Bedwell Harbour,Canada,0,48.75,-123.2330017
YBX,Lourdes de Blanc Sablon Airport,Lourdes-De-Blanc-Sablon,Canada,121,51.4435997,-57.18529892
YBY,Bonnyville Airport,Bonnyville,Canada,1836,54.304199,-110.744003
YCB,Cambridge Bay Airport,Cambridge Bay,Canada,90,69.10810089,-105.1380005
YCC,Cornwall Regional Airport,Cornwall,Canada,175,45.09280014,-74.56330109
YCD,Nanaimo Airport,Nanaimo,Canada,92,49.05497022,-123.8698626
YCE,James T. Field Memorial Aerodrome,Centralia,Canada,824,43.285599,-81.508301
YCG,Castlegar/West Kootenay Regional Airport,Castlegar,Canada,1624,49.29639816,-117.6320038
YCH,Miramichi Airport,Chatham,Canada,108,47.007801,-65.449203
YCK,Colville Lake Airport,Colville Lake,Canada,850,67.0392,-126.08
YCL,Charlo Airport,Charlo,Canada,132,47.990799,-66.330299
YCM,Niagara District Airport,Saint Catherines,Canada,321,43.19169998,-79.17169952
YCN,Cochrane Airport,Cochrane,Canada,861,49.10559845,-81.01360321
YCO,Kugluktuk Airport,Coppermine,Canada,74,67.8167038,-115.1439972
YCP,Blue River Airport,Blue River,Canada,2240,52.11669922,-119.2829971
YCQ,Chetwynd Airport,Chetwynd,Canada,2000,55.68719864,-121.6269989
YCR,Cross Lake (Charlie Sinclair Memorial) Airport,Cross Lake,Canada,709,54.61059952,-97.76080322
YCS,Chesterfield Inlet Airport,Chesterfield Inlet,Canada,32,63.34690094,-90.73110199
YCT,Coronation Airport,Coronation,Canada,2595,52.07500076,-111.4449997
YCU,Yuncheng Guangong Airport,Yuncheng,China,1242,35.116391,111.0313889
YCW,Chilliwack Airport,Chilliwack,Canada,32,49.15280151,-121.939003
YCY,Clyde River Airport,Clyde River,Canada,87,70.48609924,-68.51670074
YDA,Dawson City Airport,Dawson,Canada,1215,64.04309845,-139.128006
YDB,Burwash Airport,Burwash,Canada,2647,61.37110138,-139.0410004
YDC,Princeton Airport,Princeton,Canada,2298,49.4681015,-120.5110016
YDF,Deer Lake Airport,Deer Lake,Canada,72,49.21080017,-57.39139938
YDG,Digby / Annapolis Regional Airport,Digby,Canada,499,44.54584504,-65.78542471
YDL,Dease Lake Airport,Dease Lake,Canada,2600,58.42219925,-130.0319977
YDN,Dauphin Barker Airport,Dauphin,Canada,999,51.10079956,-100.052002
YDO,Dolbeau St Felicien Airport,Dolbeau-St-Félicien,Canada,372,48.7784996,-72.375
YDP,Nain Airport,Nain,Canada,22,56.54919815,-61.68030167
YDQ,Dawson Creek Airport,Dawson Creek,Canada,2148,55.74229813,-120.1829987
YDT,Boundary Bay Airport,Boundary Bay,Canada,6,49.07419968,-123.012001
YEC,Yecheon Airport,Yechon,South Korea,354,36.63190079,128.3549957
YEE,Huronia Airport,Midland,Canada,770,44.68330002,-79.92829895
YEG,Edmonton International Airport,Edmonton,Canada,2373,53.30970001,-113.5800018
YEI,Bursa Yenişehir Airport,Yenisehir,Turkey,764,40.25519943,29.56259918
YEK,Arviat Airport,Eskimo Point,Canada,32,61.09420013,-94.07080078
YEL,Elliot Lake Municipal Airport,ELLIOT LAKE,Canada,1087,46.35139847,-82.56140137
YEM,Manitoulin East Municipal Airport,Manitowaning,Canada,869,45.84280014,-81.85810089
YEN,Estevan Airport,Estevan,Canada,1905,49.21030045,-102.9660034
YEO,RNAS Yeovilton,Yeovilton,United Kingdom,75,51.00939941,-2.638819933
YER,Fort Severn Airport,Fort Severn,Canada,48,56.01890182,-87.67610168
YES,Yasouj Airport,Yasuj,Iran,5939,30.70050049,51.54510117
YET,Edson Airport,Edson,Canada,3043,53.57889938,-116.4649963
YEU,Eureka Airport,Eureka,Canada,256,79.99469757,-85.81420136
YEV,Inuvik Mike Zubko Airport,Inuvik,Canada,224,68.30419922,-133.4830017
YEY,Amos Magny Airport,Amos,Canada,1068,48.56389999,-78.24970245
YFA,Fort Albany Airport,Fort Albany,Canada,48,52.20140076,-81.69689941
YFB,Iqaluit Airport,Iqaluit,Canada,110,63.75640106,-68.55580139
YFC,Fredericton Airport,Fredericton,Canada,68,45.8689003,-66.53720093
YFD,Brantford Municipal Airport,Brantford,Canada,815,43.13140106,-80.34249878
YFH,Fort Hope Airport,Fort Hope,Canada,899,51.56190109,-87.90779877
YFJ,Wekweètì Airport,Wekweeti,Canada,1208,64.190804,-114.077002
YFO,Flin Flon Airport,Flin Flon,Canada,997,54.67810059,-101.6819992
YFR,Fort Resolution Airport,Fort Resolution,Canada,526,61.18080139,-113.6900024
YFS,Fort Simpson Airport,Fort Simpson,Canada,555,61.7602005,-121.2369995
YFX,St. Lewis (Fox Harbour) Airport,St. Lewis,Canada,74,52.37279892,-55.6739006
YGB,Texada Gillies Bay Airport,Texada,Canada,326,49.69419861,-124.5179977
YGD,Goderich Airport,Goderich,Canada,712,43.76689911,-81.71060181
YGE,Golden Airport,Golden,Canada,2575,51.299196,-116.982002
YGG,Ganges Seaplane Base,Ganges,Canada,0,48.8545,-123.4969
YGH,Fort Good Hope Airport,Fort Good Hope,Canada,268,66.24079895,-128.651001
YGJ,Miho Yonago Airport,Miho,Japan,20,35.49219894,133.2359924
YGK,Kingston Norman Rogers Airport,Kingston,Canada,305,44.22529984,-76.59690094
YGL,La Grande Rivière Airport,La Grande Riviere,Canada,639,53.62530136,-77.70420074
YGM,Gimli Industrial Park Airport,Gimli,Canada,753,50.62810135,-97.04329681
YGO,Gods Lake Narrows Airport,Gods Lake Narrows,Canada,617,54.55889893,-94.49140167
YGP,Gaspé (Michel-Pouliot) Airport,Gaspe,Canada,112,48.77529907,-64.47859955
YGQ,Geraldton Greenstone Regional Airport,Geraldton,Canada,1144,49.77830124,-86.93939972
YGR,Îles-de-la-Madeleine Airport,Iles De La Madeleine,Canada,35,47.42470169,-61.77809906
YGT,Igloolik Airport,Igloolik,Canada,174,69.36470032,-81.81610107
YGV,Havre St Pierre Airport,Havre-Saint-Pierre,Canada,124,50.2818985,-63.6114006
YGW,Kuujjuarapik Airport,Kuujjuarapik,Canada,34,55.2818985,-77.76529694
YGX,Gillam Airport,Gillam,Canada,476,56.35749817,-94.71060181
YGZ,Grise Fiord Airport,Grise Fiord,Canada,146,76.42610168,-82.90920258
YHA,Port Hope Simpson Airport,Port Hope Simpson,Canada,347,52.52809906,-56.28609848
YHB,Hudson Bay Airport,Hudson Bay,Canada,1175,52.81669998,-102.310997
YHD,Dryden Regional Airport,Dryden,Canada,1354,49.83169937,-92.74420166
YHE,Hope Airport,Hope,Canada,128,49.36830139,-121.4980011
YHF,Hearst René Fontaine Municipal Airport,Hearst,Canada,827,49.71419907,-83.68609619
YHI,Ulukhaktok Holman Airport,Holman Island,Canada,117,70.76280212,-117.8059998
YHK,Gjoa Haven Airport,Gjoa Haven,Canada,152,68.63559723,-95.84970093
YHM,John C. Munro Hamilton International Airport,Hamilton,Canada,780,43.17359924,-79.93499756
YHN,Hornepayne Municipal Airport,Hornepayne,Canada,1099,49.19309998,-84.7589035
YHO,Hopedale Airport,Hopedale,Canada,39,55.44829941,-60.22859955
YHP,Poplar Hill Airport,Poplar Hill,Canada,1095,52.11330032,-94.25559998
YHR,Chevery Airport,Chevery,Canada,39,50.46889877,-59.63669968
YHS,Sechelt Aerodrome,Sechelt-Gibsons,Canada,250,49.460556,-123.718611
YHT,Haines Junction Airport,Haines Junction,Canada,2150,60.78919983,-137.5460052
YHU,Montréal / Saint-Hubert Airport,Montreal,Canada,90,45.51750183,-73.41690063
YHY,Hay River / Merlyn Carter Airport,Hay River,Canada,541,60.83969879,-115.7829971
YHZ,Halifax / Stanfield International Airport,Halifax,Canada,477,44.88079834,-63.50859833
YIB,Atikokan Municipal Airport,Atikokan,Canada,1408,48.77389908,-91.63860321
YIC,Yichun Mingyueshan Airport,Yichun,China,430,27.8025,114.3062
YIE,Arxan Yi'ershi Airport,Arxan,China,2925,47.3106,119.9117
YIF,St Augustin Airport,St-Augustin,Canada,20,51.21170044,-58.65829849
YIH,Yichang Sanxia Airport,Yichang,China,673,30.55655,111.479988
YIK,Ivujivik Airport,Ivujivik,Canada,126,62.41730118,-77.9253006
YIN,Yining Airport,Yining,China,0,43.955799,81.330299
YIO,Pond Inlet Airport,Pond Inlet,Canada,181,72.6832962,-77.96669769
YIP,Willow Run Airport,Detroit,United States,716,42.23789978,-83.53040314
YIV,Island Lake Airport,Island Lake,Canada,770,53.85720062,-94.6536026
YIW,Yiwu Airport,Yiwu,China,262,29.34469986,120.0319977
YJF,Fort Liard Airport,Fort Liard,Canada,708,60.2358017,-123.4690018
YJM,Fort St James Airport,Fort St. James,Canada,2364,54.39720154,-124.2630005
YJN,St Jean Airport,St. Jean,Canada,136,45.29439926,-73.28109741
YJS,Samjiyon Airport,Samjiyon,North Korea,0,41.907167,128.409889
YJT,Stephenville Airport,Stephenville,Canada,84,48.5442009,-58.54999924
YKA,Kamloops Airport,Kamloops,Canada,1133,50.70220184,-120.4440002
YKF,Waterloo Airport,Waterloo,Canada,1055,43.46080017,-80.37860107
YKG,Kangirsuk Airport,Kangirsuk,Canada,403,60.02719879,-69.99919891
YKH,Yingkou Lanqi Airport,Yingkou,China,0,40.542524,122.3586
YKJ,Key Lake Airport,Key Lake,Canada,1679,57.2560997,-105.6179962
YKL,Schefferville Airport,Schefferville,Canada,1709,54.80530167,-66.80529785
YKM,Yakima Air Terminal McAllister Field,Yakima,United States,1099,46.56819916,-120.5439987
YKN,Chan Gurney Municipal Airport,Yankton,United States,1306,42.91669846,-97.3859024
YKO,Hakkari Yüksekova Airport,Hakkari,Turkey,6090,37.5497,44.2381
YKQ,Waskaganish Airport,Waskaganish,Canada,80,51.47330093,-78.75830078
YKS,Yakutsk Airport,Yakutsk,Russia,325,62.09329987,129.7709961
YKT,Klemtu Airport,Klemtu,Canada,0,52.583333,-128.533333
YKU,Chisasibi Airport,Chisasibi,Canada,43,53.80559921,-78.91690063
YKX,Kirkland Lake Airport,Kirkland Lake,Canada,1157,48.21030045,-79.98139954
YKY,Kindersley Airport,Kindersley,Canada,2277,51.51750183,-109.1809998
YKZ,Buttonville Municipal Airport,Toronto,Canada,650,43.86220169,-79.37000275
YLC,Kimmirut Airport,Kimmirut,Canada,175,62.84999847,-69.88330078
YLD,Chapleau Airport,Chapleau,Canada,1470,47.81999969,-83.34670258
YLE,Whatì Airport,Whatì,Canada,882,63.13169861,-117.2460022
YLH,Lansdowne House Airport,Lansdowne House,Canada,834,52.1955986,-87.93419647
YLJ,Meadow Lake Airport,Meadow Lake,Canada,1576,54.12530136,-108.5230026
YLK,Barrie-Orillia (Lake Simcoe Regional Airport),Barrie-Orillia,Canada,972,44.48529816,-79.55560303
YLL,Lloydminster Airport,Lloydminster,Canada,2193,53.30920029,-110.072998
YLR,Leaf Rapids Airport,Leaf Rapids,Canada,959,56.51330185,-99.98529816
YLT,Alert Airport,Alert,Canada,100,82.51779938,-62.2806015
YLW,Kelowna International Airport,Kelowna,Canada,1421,49.95610046,-119.3779984
YMA,Mayo Airport,Mayo,Canada,1653,63.61640167,-135.8679962
YME,Matane Airport,Matane,Canada,102,48.85689926,-67.45330048
YMG,Manitouwadge Airport,Manitouwadge,Canada,1198,49.08390045,-85.86060333
YMH,Mary's Harbour Airport,Mary's Harbour,Canada,38,52.30279922,-55.84719849
YMJ,Moose Jaw Air Vice Marshal C. M. McEwen Airport,Moose Jaw,Canada,1892,50.33029938,-105.5589981
YML,Charlevoix Airport,Charlevoix,Canada,977,47.59749985,-70.22389984
YMM,Fort McMurray Airport,Fort Mcmurray,Canada,1211,56.65330124,-111.2220001
YMN,Makkovik Airport,Makkovik,Canada,234,55.07690048,-59.18640137
YMO,Moosonee Airport,Moosonee,Canada,30,51.29109955,-80.60780334
YMP,Port McNeill Airport,Port McNeill,Canada,225,50.575556,-127.028611
YMQ,All Airports,Montreal,Canada,53,45.508611,-73.553889
YMS,Moises Benzaquen Rengifo Airport,Yurimaguas,Peru,587,-5.893770218,-76.11820221
YMT,Chapais Airport,Chibougamau,Canada,1270,49.77190018,-74.52809906
YMU,Mansons Landing Water Aerodrome,Mansons Landing,Canada,0,50.066667,-124.983333
YMW,Maniwaki Airport,Maniwaki,Canada,656,46.27280045,-75.99060059
YMX,Montreal International (Mirabel) Airport,Montreal,Canada,270,45.67950058,-74.03869629
YNA,Natashquan Airport,Natashquan,Canada,39,50.18999863,-61.78919983
YNB,Prince Abdulmohsin Bin Abdulaziz Airport,Yenbo,Saudi Arabia,26,24.144199,38.0634
YNC,Wemindji Airport,Wemindji,Canada,66,53.01060104,-78.83110046
YND,Ottawa / Gatineau Airport,Gatineau,Canada,211,45.52170181,-75.56359863
YNE,Norway House Airport,Norway House,Canada,734,53.95830154,-97.84420013
YNG,Youngstown Warren Regional Airport,Youngstown,United States,1192,41.26070023,-80.67910004
YNJ,Yanji Chaoyangchuan Airport,Yanji,China,624,42.88280106,129.451004
YNL,Points North Landing Airport,Points North Landing,Canada,1605,58.27669907,-104.0820007
YNM,Matagami Airport,Matagami,Canada,918,49.76169968,-77.80280304
YNO,North Spirit Lake Airport,North Spirit Lake,Canada,1082,52.49000168,-92.97109985
YNS,Nemiscau Airport,Nemiscau,Canada,802,51.69110107,-76.13559723
YNT,Yantai Laishan Airport,Yantai,China,59,37.40169907,121.3720016
YNY,Yangyang International Airport,Sokcho / Gangneung,South Korea,241,38.06129837,128.6690063
YNZ,Yancheng Airport,Yancheng,China,0,33.425833,120.203056
YOA,Ekati Airport,Ekati,Canada,1536,64.69889832,-110.6149979
YOC,Old Crow Airport,Old Crow,Canada,824,67.57060242,-139.8390045
YOD,CFB Cold Lake,Cold Lake,Canada,1775,54.40499878,-110.2789993
YOG,Ogoki Post Airport,Ogoki Post,Canada,594,51.65859985,-85.90170288
YOH,Oxford House Airport,Oxford House,Canada,663,54.93330002,-95.27890015
YOJ,High Level Airport,High Level,Canada,1110,58.62139893,-117.1650009
YOL,Yola Airport,Yola,Nigeria,599,9.25755024,12.43039989
YON,Yongphulla Airport,Yongphulla,Bhutan,4154,27.2563889,91.5144444
YOO,Oshawa Airport,Oshawa,Canada,460,43.92279816,-78.89499664
YOP,Rainbow Lake Airport,Rainbow Lake,Canada,1759,58.49140167,-119.4079971
YOS,Owen Sound / Billy Bishop Regional Airport,Owen Sound,Canada,1007,44.59030151,-80.83750153
YOW,Ottawa Macdonald-Cartier International Airport,Ottawa,Canada,374,45.32249832,-75.66919708
YPA,Prince Albert Glass Field,Prince Albert,Canada,1405,53.21419907,-105.6729965
YPC,Paulatuk (Nora Aliqatchialuk Ruben) Airport,Paulatuk,Canada,15,69.36083812,-124.07547
YPD,Parry Sound Area Municipal Airport,Parry Sound,Canada,832,45.2575,-79.829697
YPE,Peace River Airport,Peace River,Canada,1873,56.22689819,-117.4469986
YPG,Southport Airport,Portage-la-prairie,Canada,885,49.903099,-98.273817
